cycle_id,timestamp,hour_of_day,is_weekend,minutes_since_empty,fill_level_percent,pickup_event
235,2025-10-19 17:00:00,17,1,1125,39.27,0
235,2025-10-19 17:15:00,17,1,1140,40.03,0
235,2025-10-19 17:30:00,17,1,1155,42.39,0
235,2025-10-19 17:45:00,17,1,1170,39.16,0
235,2025-10-19 18:00:00,18,1,1185,40.66,0
235,2025-10-19 18:15:00,18,1,1200,42.04,0
235,2025-10-19 18:30:00,18,1,1215,41.23,0
235,2025-10-19 18:45:00,18,1,1230,42.21,0
235,2025-10-19 19:00:00,19,1,1245,41.83,0
235,2025-10-19 19:15:00,19,1,1260,43.22,0
235,2025-10-19 19:30:00,19,1,1275,37.93,0
235,2025-10-19 19:45:00,19,1,1290,41.4,0
235,2025-10-19 20:00:00,20,1,1305,43.04,0
235,2025-10-19 20:15:00,20,1,1320,42.32,0
235,2025-10-19 20:30:00,20,1,1335,44.75,0
235,2025-10-19 20:45:00,20,1,1350,43.26,0
235,2025-10-19 21:00:00,21,1,1365,42.06,0
235,2025-10-19 21:15:00,21,1,1380,44.28,0
235,2025-10-19 21:30:00,21,1,1395,44.82,0
235,2025-10-19 21:45:00,21,1,1410,42.74,0
235,2025-10-19 22:00:00,22,1,1425,44.04,0
235,2025-10-19 22:15:00,22,1,1440,42.89,0
235,2025-10-19 22:30:00,22,1,1455,44.17,0
235,2025-10-19 22:45:00,22,1,1470,43.63,0
235,2025-10-19 23:00:00,23,1,1485,45.62,0
235,2025-10-19 23:15:00,23,1,1500,46.37,0
235,2025-10-19 23:30:00,23,1,1515,44.08,0
235,2025-10-19 23:45:00,23,1,1530,46.62,0
235,2025-10-20 00:00:00,0,0,1545,47.18,0
235,2025-10-20 00:15:00,0,0,1560,45.86,0
235,2025-10-20 00:30:00,0,0,1575,47.13,0
235,2025-10-20 00:45:00,0,0,1590,47.39,0
235,2025-10-20 01:00:00,1,0,1605,48.82,0
235,2025-10-20 01:15:00,1,0,1620,48.71,0
235,2025-10-20 01:30:00,1,0,1635,46.93,0
235,2025-10-20 01:45:00,1,0,1650,46.28,0
235,2025-10-20 02:00:00,2,0,1665,49.93,0
235,2025-10-20 02:15:00,2,0,1680,48.99,0
235,2025-10-20 02:30:00,2,0,1695,49.75,0
235,2025-10-20 02:45:00,2,0,1710,50.46,0
235,2025-10-20 03:00:00,3,0,1725,49.27,0
235,2025-10-20 03:15:00,3,0,1740,49.81,0
235,2025-10-20 03:30:00,3,0,1755,50.26,0
235,2025-10-20 03:45:00,3,0,1770,50.56,0
235,2025-10-20 04:00:00,4,0,1785,51.94,0
235,2025-10-20 04:15:00,4,0,1800,51.77,0
235,2025-10-20 04:30:00,4,0,1815,51.57,0
235,2025-10-20 04:45:00,4,0,1830,52.38,0
235,2025-10-20 05:00:00,5,0,1845,54.24,0
235,2025-10-20 05:15:00,5,0,1860,53.38,0
235,2025-10-20 05:30:00,5,0,1875,52.96,0
235,2025-10-20 05:45:00,5,0,1890,52.78,0
235,2025-10-20 06:00:00,6,0,1905,52.29,0
235,2025-10-20 06:15:00,6,0,1920,52.71,0
235,2025-10-20 06:30:00,6,0,1935,55.93,0
235,2025-10-20 06:45:00,6,0,1950,51.65,0
235,2025-10-20 07:00:00,7,0,1965,54.61,0
235,2025-10-20 07:15:00,7,0,1980,54.93,0
235,2025-10-20 07:30:00,7,0,1995,54.13,0
235,2025-10-20 07:45:00,7,0,2010,55.0,0
235,2025-10-20 08:00:00,8,0,2025,54.86,0
235,2025-10-20 08:15:00,8,0,2040,56.26,0
235,2025-10-20 08:30:00,8,0,2055,54.66,0
235,2025-10-20 08:45:00,8,0,2070,55.41,0
235,2025-10-20 09:00:00,9,0,2085,56.07,0
235,2025-10-20 09:15:00,9,0,2100,56.51,0
235,2025-10-20 09:30:00,9,0,2115,55.27,0
235,2025-10-20 09:45:00,9,0,2130,56.4,0
235,2025-10-20 10:00:00,10,0,2145,57.32,0
235,2025-10-20 10:15:00,10,0,2160,56.61,0
235,2025-10-20 10:30:00,10,0,2175,58.02,0
235,2025-10-20 10:45:00,10,0,2190,56.05,0
235,2025-10-20 11:00:00,11,0,2205,57.98,0
235,2025-10-20 11:15:00,11,0,2220,57.92,0
235,2025-10-20 11:30:00,11,0,2235,58.72,0
235,2025-10-20 11:45:00,11,0,2250,59.63,0
235,2025-10-20 12:00:00,12,0,2265,61.53,0
235,2025-10-20 12:15:00,12,0,2280,61.03,0
235,2025-10-20 12:30:00,12,0,2295,63.16,0
235,2025-10-20 12:45:00,12,0,2310,64.79,0
235,2025-10-20 13:00:00,13,0,2325,65.56,0
235,2025-10-20 13:15:00,13,0,2340,66.88,0
235,2025-10-20 13:30:00,13,0,2355,69.31,0
235,2025-10-20 13:45:00,13,0,2370,69.99,0
235,2025-10-20 14:00:00,14,0,2385,73.96,0
235,2025-10-20 14:15:00,14,0,2400,71.63,0
235,2025-10-20 14:30:00,14,0,2415,76.04,0
235,2025-10-20 14:45:00,14,0,2430,74.82,0
235,2025-10-20 15:00:00,15,0,2445,76.0,0
235,2025-10-20 15:15:00,15,0,2460,76.83,0
235,2025-10-20 15:30:00,15,0,2475,80.73,0
235,2025-10-20 15:45:00,15,0,2490,82.81,0
235,2025-10-20 16:00:00,16,0,2505,84.35,0
235,2025-10-20 16:15:00,16,0,2520,0.0,1
236,2025-10-20 16:30:00,16,0,0,4.72,0
236,2025-10-20 16:45:00,16,0,15,7.69,0
236,2025-10-20 17:00:00,17,0,30,11.08,0
236,2025-10-20 17:15:00,17,0,45,16.76,0
236,2025-10-20 17:30:00,17,0,60,17.83,0
236,2025-10-20 17:45:00,17,0,75,20.12,0
236,2025-10-20 18:00:00,18,0,90,23.4,0
236,2025-10-20 18:15:00,18,0,105,30.84,0
236,2025-10-20 18:30:00,18,0,120,31.36,0
236,2025-10-20 18:45:00,18,0,135,36.02,0
236,2025-10-20 19:00:00,19,0,150,36.82,0
236,2025-10-20 19:15:00,19,0,165,35.45,0
236,2025-10-20 19:30:00,19,0,180,37.17,0
236,2025-10-20 19:45:00,19,0,195,37.25,0
236,2025-10-20 20:00:00,20,0,210,37.8,0
236,2025-10-20 20:15:00,20,0,225,38.66,0
236,2025-10-20 20:30:00,20,0,240,38.69,0
236,2025-10-20 20:45:00,20,0,255,40.89,0
236,2025-10-20 21:00:00,21,0,270,40.95,0
236,2025-10-20 21:15:00,21,0,285,40.92,0
236,2025-10-20 21:30:00,21,0,300,41.23,0
236,2025-10-20 21:45:00,21,0,315,43.16,0
236,2025-10-20 22:00:00,22,0,330,44.4,0
236,2025-10-20 22:15:00,22,0,345,45.84,0
236,2025-10-20 22:30:00,22,0,360,46.0,0
236,2025-10-20 22:45:00,22,0,375,46.02,0
236,2025-10-20 23:00:00,23,0,390,44.33,0
236,2025-10-20 23:15:00,23,0,405,45.44,0
236,2025-10-20 23:30:00,23,0,420,47.62,0
236,2025-10-20 23:45:00,23,0,435,48.31,0
236,2025-10-21 00:00:00,0,0,450,46.82,0
236,2025-10-21 00:15:00,0,0,465,49.75,0
236,2025-10-21 00:30:00,0,0,480,50.51,0
236,2025-10-21 00:45:00,0,0,495,52.12,0
236,2025-10-21 01:00:00,1,0,510,51.49,0
236,2025-10-21 01:15:00,1,0,525,53.53,0
236,2025-10-21 01:30:00,1,0,540,50.63,0
236,2025-10-21 01:45:00,1,0,555,53.98,0
236,2025-10-21 02:00:00,2,0,570,54.49,0
236,2025-10-21 02:15:00,2,0,585,52.49,0
236,2025-10-21 02:30:00,2,0,600,54.73,0
236,2025-10-21 02:45:00,2,0,615,54.61,0
236,2025-10-21 03:00:00,3,0,630,55.39,0
236,2025-10-21 03:15:00,3,0,645,54.66,0
236,2025-10-21 03:30:00,3,0,660,58.67,0
236,2025-10-21 03:45:00,3,0,675,58.04,0
236,2025-10-21 04:00:00,4,0,690,58.6,0
236,2025-10-21 04:15:00,4,0,705,58.67,0
236,2025-10-21 04:30:00,4,0,720,59.7,0
236,2025-10-21 04:45:00,4,0,735,60.59,0
236,2025-10-21 05:00:00,5,0,750,61.89,0
236,2025-10-21 05:15:00,5,0,765,62.17,0
236,2025-10-21 05:30:00,5,0,780,64.72,0
236,2025-10-21 05:45:00,5,0,795,62.31,0
236,2025-10-21 06:00:00,6,0,810,63.29,0
236,2025-10-21 06:15:00,6,0,825,66.22,0
236,2025-10-21 06:30:00,6,0,840,67.71,0
236,2025-10-21 06:45:00,6,0,855,68.05,0
236,2025-10-21 07:00:00,7,0,870,69.62,0
236,2025-10-21 07:15:00,7,0,885,71.33,0
236,2025-10-21 07:30:00,7,0,900,68.13,0
236,2025-10-21 07:45:00,7,0,915,72.3,0
236,2025-10-21 08:00:00,8,0,930,70.14,0
236,2025-10-21 08:15:00,8,0,945,71.87,0
236,2025-10-21 08:30:00,8,0,960,73.47,0
236,2025-10-21 08:45:00,8,0,975,73.5,0
236,2025-10-21 09:00:00,9,0,990,72.83,0
236,2025-10-21 09:15:00,9,0,1005,74.58,0
236,2025-10-21 09:30:00,9,0,1020,75.05,0
236,2025-10-21 09:45:00,9,0,1035,75.22,0
236,2025-10-21 10:00:00,10,0,1050,74.69,0
236,2025-10-21 10:15:00,10,0,1065,77.35,0
236,2025-10-21 10:30:00,10,0,1080,79.76,0
236,2025-10-21 10:45:00,10,0,1095,78.48,0
236,2025-10-21 11:00:00,11,0,1110,78.1,0
236,2025-10-21 11:15:00,11,0,1125,81.25,0
236,2025-10-21 11:30:00,11,0,1140,80.97,0
236,2025-10-21 11:45:00,11,0,1155,83.24,0
236,2025-10-21 12:00:00,12,0,1170,82.11,0
236,2025-10-21 12:15:00,12,0,1185,83.08,0
236,2025-10-21 12:30:00,12,0,1200,82.71,0
236,2025-10-21 12:45:00,12,0,1215,83.17,0
236,2025-10-21 13:00:00,13,0,1230,0.0,1
237,2025-10-21 13:15:00,13,0,0,1.65,0
237,2025-10-21 13:30:00,13,0,15,3.39,0
237,2025-10-21 13:45:00,13,0,30,6.03,0
237,2025-10-21 14:00:00,14,0,45,10.66,0
237,2025-10-21 14:15:00,14,0,60,13.04,0
237,2025-10-21 14:30:00,14,0,75,14.5,0
237,2025-10-21 14:45:00,14,0,90,19.14,0
237,2025-10-21 15:00:00,15,0,105,21.78,0
237,2025-10-21 15:15:00,15,0,120,23.49,0
237,2025-10-21 15:30:00,15,0,135,25.34,0
237,2025-10-21 15:45:00,15,0,150,29.57,0
237,2025-10-21 16:00:00,16,0,165,33.11,0
237,2025-10-21 16:15:00,16,0,180,33.34,0
237,2025-10-21 16:30:00,16,0,195,36.41,0
237,2025-10-21 16:45:00,16,0,210,39.46,0
237,2025-10-21 17:00:00,17,0,225,41.06,0
237,2025-10-21 17:15:00,17,0,240,39.86,0
237,2025-10-21 17:30:00,17,0,255,42.77,0
237,2025-10-21 17:45:00,17,0,270,42.89,0
237,2025-10-21 18:00:00,18,0,285,44.11,0
237,2025-10-21 18:15:00,18,0,300,42.74,0
237,2025-10-21 18:30:00,18,0,315,44.44,0
237,2025-10-21 18:45:00,18,0,330,42.5,0
237,2025-10-21 19:00:00,19,0,345,43.29,0
237,2025-10-21 19:15:00,19,0,360,45.67,0
237,2025-10-21 19:30:00,19,0,375,44.89,0
237,2025-10-21 19:45:00,19,0,390,45.6,0
237,2025-10-21 20:00:00,20,0,405,46.17,0
237,2025-10-21 20:15:00,20,0,420,48.49,0
237,2025-10-21 20:30:00,20,0,435,47.74,0
237,2025-10-21 20:45:00,20,0,450,47.46,0
237,2025-10-21 21:00:00,21,0,465,50.04,0
237,2025-10-21 21:15:00,21,0,480,48.89,0
237,2025-10-21 21:30:00,21,0,495,49.57,0
237,2025-10-21 21:45:00,21,0,510,49.82,0
237,2025-10-21 22:00:00,22,0,525,50.72,0
237,2025-10-21 22:15:00,22,0,540,51.59,0
237,2025-10-21 22:30:00,22,0,555,54.56,0
237,2025-10-21 22:45:00,22,0,570,50.97,0
237,2025-10-21 23:00:00,23,0,585,53.65,0
237,2025-10-21 23:15:00,23,0,600,51.71,0
237,2025-10-21 23:30:00,23,0,615,54.42,0
237,2025-10-21 23:45:00,23,0,630,54.36,0
237,2025-10-22 00:00:00,0,0,645,54.91,0
237,2025-10-22 00:15:00,0,0,660,54.18,0
237,2025-10-22 00:30:00,0,0,675,55.96,0
237,2025-10-22 00:45:00,0,0,690,55.52,0
237,2025-10-22 01:00:00,1,0,705,58.72,0
237,2025-10-22 01:15:00,1,0,720,56.96,0
237,2025-10-22 01:30:00,1,0,735,58.05,0
237,2025-10-22 01:45:00,1,0,750,57.55,0
237,2025-10-22 02:00:00,2,0,765,58.12,0
237,2025-10-22 02:15:00,2,0,780,58.28,0
237,2025-10-22 02:30:00,2,0,795,60.13,0
237,2025-10-22 02:45:00,2,0,810,62.51,0
237,2025-10-22 03:00:00,3,0,825,60.19,0
237,2025-10-22 03:15:00,3,0,840,61.32,0
237,2025-10-22 03:30:00,3,0,855,62.01,0
237,2025-10-22 03:45:00,3,0,870,63.24,0
237,2025-10-22 04:00:00,4,0,885,62.05,0
237,2025-10-22 04:15:00,4,0,900,65.39,0
237,2025-10-22 04:30:00,4,0,915,64.14,0
237,2025-10-22 04:45:00,4,0,930,66.22,0
237,2025-10-22 05:00:00,5,0,945,65.14,0
237,2025-10-22 05:15:00,5,0,960,64.27,0
237,2025-10-22 05:30:00,5,0,975,66.84,0
237,2025-10-22 05:45:00,5,0,990,65.52,0
237,2025-10-22 06:00:00,6,0,1005,67.52,0
237,2025-10-22 06:15:00,6,0,1020,68.59,0
237,2025-10-22 06:30:00,6,0,1035,67.56,0
237,2025-10-22 06:45:00,6,0,1050,68.38,0
237,2025-10-22 07:00:00,7,0,1065,68.07,0
237,2025-10-22 07:15:00,7,0,1080,69.7,0
237,2025-10-22 07:30:00,7,0,1095,69.72,0
237,2025-10-22 07:45:00,7,0,1110,67.82,0
237,2025-10-22 08:00:00,8,0,1125,71.16,0
237,2025-10-22 08:15:00,8,0,1140,71.15,0
237,2025-10-22 08:30:00,8,0,1155,71.66,0
237,2025-10-22 08:45:00,8,0,1170,71.57,0
237,2025-10-22 09:00:00,9,0,1185,70.23,0
237,2025-10-22 09:15:00,9,0,1200,71.93,0
237,2025-10-22 09:30:00,9,0,1215,72.59,0
237,2025-10-22 09:45:00,9,0,1230,74.71,0
237,2025-10-22 10:00:00,10,0,1245,76.04,0
237,2025-10-22 10:15:00,10,0,1260,80.14,0
237,2025-10-22 10:30:00,10,0,1275,82.99,0
237,2025-10-22 10:45:00,10,0,1290,0.0,1
238,2025-10-22 11:00:00,11,0,0,2.96,0
238,2025-10-22 11:15:00,11,0,15,4.13,0
238,2025-10-22 11:30:00,11,0,30,7.09,0
238,2025-10-22 11:45:00,11,0,45,9.79,0
238,2025-10-22 12:00:00,12,0,60,13.41,0
238,2025-10-22 12:15:00,12,0,75,15.83,0
238,2025-10-22 12:30:00,12,0,90,18.35,0
238,2025-10-22 12:45:00,12,0,105,19.79,0
238,2025-10-22 13:00:00,13,0,120,21.92,0
238,2025-10-22 13:15:00,13,0,135,24.12,0
238,2025-10-22 13:30:00,13,0,150,28.92,0
238,2025-10-22 13:45:00,13,0,165,30.7,0
238,2025-10-22 14:00:00,14,0,180,35.14,0
238,2025-10-22 14:15:00,14,0,195,38.18,0
238,2025-10-22 14:30:00,14,0,210,39.46,0
238,2025-10-22 14:45:00,14,0,225,40.9,0
238,2025-10-22 15:00:00,15,0,240,44.32,0
238,2025-10-22 15:15:00,15,0,255,46.97,0
238,2025-10-22 15:30:00,15,0,270,50.22,0
238,2025-10-22 15:45:00,15,0,285,54.32,0
238,2025-10-22 16:00:00,16,0,300,54.23,0
238,2025-10-22 16:15:00,16,0,315,53.57,0
238,2025-10-22 16:30:00,16,0,330,52.38,0
238,2025-10-22 16:45:00,16,0,345,53.22,0
238,2025-10-22 17:00:00,17,0,360,56.06,0
238,2025-10-22 17:15:00,17,0,375,55.02,0
238,2025-10-22 17:30:00,17,0,390,54.13,0
238,2025-10-22 17:45:00,17,0,405,54.41,0
238,2025-10-22 18:00:00,18,0,420,58.26,0
238,2025-10-22 18:15:00,18,0,435,56.76,0
238,2025-10-22 18:30:00,18,0,450,57.66,0
238,2025-10-22 18:45:00,18,0,465,58.91,0
238,2025-10-22 19:00:00,19,0,480,56.48,0
238,2025-10-22 19:15:00,19,0,495,60.11,0
238,2025-10-22 19:30:00,19,0,510,59.48,0
238,2025-10-22 19:45:00,19,0,525,60.97,0
238,2025-10-22 20:00:00,20,0,540,59.27,0
238,2025-10-22 20:15:00,20,0,555,63.27,0
238,2025-10-22 20:30:00,20,0,570,60.49,0
238,2025-10-22 20:45:00,20,0,585,63.28,0
238,2025-10-22 21:00:00,21,0,600,62.78,0
238,2025-10-22 21:15:00,21,0,615,61.88,0
238,2025-10-22 21:30:00,21,0,630,62.95,0
238,2025-10-22 21:45:00,21,0,645,63.75,0
238,2025-10-22 22:00:00,22,0,660,64.99,0
238,2025-10-22 22:15:00,22,0,675,64.91,0
238,2025-10-22 22:30:00,22,0,690,63.82,0
238,2025-10-22 22:45:00,22,0,705,65.17,0
238,2025-10-22 23:00:00,23,0,720,64.94,0
238,2025-10-22 23:15:00,23,0,735,65.11,0
238,2025-10-22 23:30:00,23,0,750,64.06,0
238,2025-10-22 23:45:00,23,0,765,67.11,0
238,2025-10-23 00:00:00,0,0,780,66.12,0
238,2025-10-23 00:15:00,0,0,795,66.1,0
238,2025-10-23 00:30:00,0,0,810,66.84,0
238,2025-10-23 00:45:00,0,0,825,67.9,0
238,2025-10-23 01:00:00,1,0,840,65.58,0
238,2025-10-23 01:15:00,1,0,855,67.9,0
238,2025-10-23 01:30:00,1,0,870,70.13,0
238,2025-10-23 01:45:00,1,0,885,68.28,0
238,2025-10-23 02:00:00,2,0,900,69.7,0
238,2025-10-23 02:15:00,2,0,915,70.18,0
238,2025-10-23 02:30:00,2,0,930,69.14,0
238,2025-10-23 02:45:00,2,0,945,71.14,0
238,2025-10-23 03:00:00,3,0,960,70.94,0
238,2025-10-23 03:15:00,3,0,975,71.59,0
238,2025-10-23 03:30:00,3,0,990,72.0,0
238,2025-10-23 03:45:00,3,0,1005,71.44,0
238,2025-10-23 04:00:00,4,0,1020,73.82,0
238,2025-10-23 04:15:00,4,0,1035,74.17,0
238,2025-10-23 04:30:00,4,0,1050,74.18,0
238,2025-10-23 04:45:00,4,0,1065,77.03,0
238,2025-10-23 05:00:00,5,0,1080,75.68,0
238,2025-10-23 05:15:00,5,0,1095,76.61,0
238,2025-10-23 05:30:00,5,0,1110,76.28,0
238,2025-10-23 05:45:00,5,0,1125,75.79,0
238,2025-10-23 06:00:00,6,0,1140,77.73,0
238,2025-10-23 06:15:00,6,0,1155,78.98,0
238,2025-10-23 06:30:00,6,0,1170,79.14,0
238,2025-10-23 06:45:00,6,0,1185,79.33,0
238,2025-10-23 07:00:00,7,0,1200,76.68,0
238,2025-10-23 07:15:00,7,0,1215,80.69,0
238,2025-10-23 07:30:00,7,0,1230,79.64,0
238,2025-10-23 07:45:00,7,0,1245,80.57,0
238,2025-10-23 08:00:00,8,0,1260,82.99,0
238,2025-10-23 08:15:00,8,0,1275,83.0,0
238,2025-10-23 08:30:00,8,0,1290,83.11,0
238,2025-10-23 08:45:00,8,0,1305,84.84,0
238,2025-10-23 09:00:00,9,0,1320,0.0,1
239,2025-10-23 09:15:00,9,0,0,0.0,0
239,2025-10-23 09:30:00,9,0,15,0.72,0
239,2025-10-23 09:45:00,9,0,30,2.32,0
239,2025-10-23 10:00:00,10,0,45,3.9,0
239,2025-10-23 10:15:00,10,0,60,9.3,0
239,2025-10-23 10:30:00,10,0,75,12.5,0
239,2025-10-23 10:45:00,10,0,90,13.33,0
239,2025-10-23 11:00:00,11,0,105,16.55,0
239,2025-10-23 11:15:00,11,0,120,23.84,0
239,2025-10-23 11:30:00,11,0,135,23.34,0
239,2025-10-23 11:45:00,11,0,150,27.85,0
239,2025-10-23 12:00:00,12,0,165,31.33,0
239,2025-10-23 12:15:00,12,0,180,36.27,0
239,2025-10-23 12:30:00,12,0,195,38.57,0
239,2025-10-23 12:45:00,12,0,210,40.9,0
239,2025-10-23 13:00:00,13,0,225,41.58,0
239,2025-10-23 13:15:00,13,0,240,46.55,0
239,2025-10-23 13:30:00,13,0,255,48.87,0
239,2025-10-23 13:45:00,13,0,270,50.86,0
239,2025-10-23 14:00:00,14,0,285,56.65,0
239,2025-10-23 14:15:00,14,0,300,62.23,0
239,2025-10-23 14:30:00,14,0,315,64.46,0
239,2025-10-23 14:45:00,14,0,330,67.0,0
239,2025-10-23 15:00:00,15,0,345,70.26,0
239,2025-10-23 15:15:00,15,0,360,74.18,0
239,2025-10-23 15:30:00,15,0,375,76.29,0
239,2025-10-23 15:45:00,15,0,390,81.54,0
239,2025-10-23 16:00:00,16,0,405,77.51,0
239,2025-10-23 16:15:00,16,0,420,82.21,0
239,2025-10-23 16:30:00,16,0,435,81.2,0
239,2025-10-23 16:45:00,16,0,450,82.66,0
239,2025-10-23 17:00:00,17,0,465,84.31,0
239,2025-10-23 17:15:00,17,0,480,81.89,0
239,2025-10-23 17:30:00,17,0,495,81.96,0
239,2025-10-23 17:45:00,17,0,510,82.48,0
239,2025-10-23 18:00:00,18,0,525,84.98,0
239,2025-10-23 18:15:00,18,0,540,84.78,0
239,2025-10-23 18:30:00,18,0,555,0.0,1
240,2025-10-23 18:45:00,18,0,0,1.8,0
240,2025-10-23 19:00:00,19,0,15,0.0,0
240,2025-10-23 19:15:00,19,0,30,1.52,0
240,2025-10-23 19:30:00,19,0,45,0.0,0
240,2025-10-23 19:45:00,19,0,60,1.77,0
240,2025-10-23 20:00:00,20,0,75,0.0,0
240,2025-10-23 20:15:00,20,0,90,1.62,0
240,2025-10-23 20:30:00,20,0,105,3.09,0
240,2025-10-23 20:45:00,20,0,120,1.49,0
240,2025-10-23 21:00:00,21,0,135,0.0,0
240,2025-10-23 21:15:00,21,0,150,0.51,0
240,2025-10-23 21:30:00,21,0,165,2.3,0
240,2025-10-23 21:45:00,21,0,180,3.37,0
240,2025-10-23 22:00:00,22,0,195,4.16,0
240,2025-10-23 22:15:00,22,0,210,2.91,0
240,2025-10-23 22:30:00,22,0,225,3.72,0
240,2025-10-23 22:45:00,22,0,240,2.29,0
240,2025-10-23 23:00:00,23,0,255,4.68,0
240,2025-10-23 23:15:00,23,0,270,4.0,0
240,2025-10-23 23:30:00,23,0,285,6.28,0
240,2025-10-23 23:45:00,23,0,300,5.5,0
240,2025-10-24 00:00:00,0,0,315,4.53,0
240,2025-10-24 00:15:00,0,0,330,4.59,0
240,2025-10-24 00:30:00,0,0,345,4.13,0
240,2025-10-24 00:45:00,0,0,360,4.82,0
240,2025-10-24 01:00:00,1,0,375,5.77,0
240,2025-10-24 01:15:00,1,0,390,5.88,0
240,2025-10-24 01:30:00,1,0,405,3.97,0
240,2025-10-24 01:45:00,1,0,420,5.71,0
240,2025-10-24 02:00:00,2,0,435,5.41,0
240,2025-10-24 02:15:00,2,0,450,5.95,0
240,2025-10-24 02:30:00,2,0,465,5.04,0
240,2025-10-24 02:45:00,2,0,480,4.75,0
240,2025-10-24 03:00:00,3,0,495,6.08,0
240,2025-10-24 03:15:00,3,0,510,5.96,0
240,2025-10-24 03:30:00,3,0,525,6.49,0
240,2025-10-24 03:45:00,3,0,540,9.27,0
240,2025-10-24 04:00:00,4,0,555,8.56,0
240,2025-10-24 04:15:00,4,0,570,5.64,0
240,2025-10-24 04:30:00,4,0,585,8.78,0
240,2025-10-24 04:45:00,4,0,600,7.77,0
240,2025-10-24 05:00:00,5,0,615,8.74,0
240,2025-10-24 05:15:00,5,0,630,6.96,0
240,2025-10-24 05:30:00,5,0,645,6.77,0
240,2025-10-24 05:45:00,5,0,660,8.74,0
240,2025-10-24 06:00:00,6,0,675,8.17,0
240,2025-10-24 06:15:00,6,0,690,9.02,0
240,2025-10-24 06:30:00,6,0,705,10.92,0
240,2025-10-24 06:45:00,6,0,720,7.69,0
240,2025-10-24 07:00:00,7,0,735,9.89,0
240,2025-10-24 07:15:00,7,0,750,9.26,0
240,2025-10-24 07:30:00,7,0,765,9.63,0
240,2025-10-24 07:45:00,7,0,780,10.38,0
240,2025-10-24 08:00:00,8,0,795,9.88,0
240,2025-10-24 08:15:00,8,0,810,10.78,0
240,2025-10-24 08:30:00,8,0,825,10.47,0
240,2025-10-24 08:45:00,8,0,840,8.08,0
240,2025-10-24 09:00:00,9,0,855,11.1,0
240,2025-10-24 09:15:00,9,0,870,11.39,0
240,2025-10-24 09:30:00,9,0,885,8.73,0
240,2025-10-24 09:45:00,9,0,900,12.81,0
240,2025-10-24 10:00:00,10,0,915,10.27,0
240,2025-10-24 10:15:00,10,0,930,11.2,0
240,2025-10-24 10:30:00,10,0,945,9.25,0
240,2025-10-24 10:45:00,10,0,960,12.72,0
240,2025-10-24 11:00:00,11,0,975,14.02,0
240,2025-10-24 11:15:00,11,0,990,14.44,0
240,2025-10-24 11:30:00,11,0,1005,16.16,0
240,2025-10-24 11:45:00,11,0,1020,17.19,0
240,2025-10-24 12:00:00,12,0,1035,18.03,0
240,2025-10-24 12:15:00,12,0,1050,20.22,0
240,2025-10-24 12:30:00,12,0,1065,19.64,0
240,2025-10-24 12:45:00,12,0,1080,20.84,0
240,2025-10-24 13:00:00,13,0,1095,23.95,0
240,2025-10-24 13:15:00,13,0,1110,22.88,0
240,2025-10-24 13:30:00,13,0,1125,24.56,0
240,2025-10-24 13:45:00,13,0,1140,24.47,0
240,2025-10-24 14:00:00,14,0,1155,27.59,0
240,2025-10-24 14:15:00,14,0,1170,26.03,0
240,2025-10-24 14:30:00,14,0,1185,27.83,0
240,2025-10-24 14:45:00,14,0,1200,28.51,0
240,2025-10-24 15:00:00,15,0,1215,29.83,0
240,2025-10-24 15:15:00,15,0,1230,31.26,0
240,2025-10-24 15:30:00,15,0,1245,32.5,0
240,2025-10-24 15:45:00,15,0,1260,34.14,0
240,2025-10-24 16:00:00,16,0,1275,35.99,0
240,2025-10-24 16:15:00,16,0,1290,35.5,0
240,2025-10-24 16:30:00,16,0,1305,35.49,0
240,2025-10-24 16:45:00,16,0,1320,36.19,0
240,2025-10-24 17:00:00,17,0,1335,35.28,0
240,2025-10-24 17:15:00,17,0,1350,35.85,0
240,2025-10-24 17:30:00,17,0,1365,34.8,0
240,2025-10-24 17:45:00,17,0,1380,36.0,0
240,2025-10-24 18:00:00,18,0,1395,35.01,0
240,2025-10-24 18:15:00,18,0,1410,37.28,0
240,2025-10-24 18:30:00,18,0,1425,36.52,0
240,2025-10-24 18:45:00,18,0,1440,35.02,0
240,2025-10-24 19:00:00,19,0,1455,35.41,0
240,2025-10-24 19:15:00,19,0,1470,36.78,0
240,2025-10-24 19:30:00,19,0,1485,36.48,0
240,2025-10-24 19:45:00,19,0,1500,38.72,0
240,2025-10-24 20:00:00,20,0,1515,36.86,0
240,2025-10-24 20:15:00,20,0,1530,35.38,0
240,2025-10-24 20:30:00,20,0,1545,38.56,0
240,2025-10-24 20:45:00,20,0,1560,36.79,0
240,2025-10-24 21:00:00,21,0,1575,38.08,0
240,2025-10-24 21:15:00,21,0,1590,37.67,0
240,2025-10-24 21:30:00,21,0,1605,38.04,0
240,2025-10-24 21:45:00,21,0,1620,38.45,0
240,2025-10-24 22:00:00,22,0,1635,38.2,0
240,2025-10-24 22:15:00,22,0,1650,37.88,0
240,2025-10-24 22:30:00,22,0,1665,39.27,0
240,2025-10-24 22:45:00,22,0,1680,41.35,0
240,2025-10-24 23:00:00,23,0,1695,40.9,0
240,2025-10-24 23:15:00,23,0,1710,39.46,0
240,2025-10-24 23:30:00,23,0,1725,40.46,0
240,2025-10-24 23:45:00,23,0,1740,40.97,0
240,2025-10-25 00:00:00,0,1,1755,40.6,0
